,Date,Price/Earnings,Price/Bookvalue,Dividend Yield,Sensex,Shares Traded(Cr),Turnover (Rs Cr),Price/Earnings,Price/Bookvalue,Dividend Yield,50d TPE,50-d std,,,1/Div yield
2831,2/20/2003,14.32,2.23,2.19,3303.22,-,460.81,14.32,2.23,2.19,14.21545455,1.231627934,,,0.456621005
2832,2/21/2003,14.34,2.24,2.18,3307.2,-,456.62,14.34,2.24,2.18,14.20636364,1.222506185,,,0.458715596
2833,2/24/2003,14.4,2.25,2.17,3322.17,-,427.55,14.4,2.25,2.17,14.19909091,1.215868647,,,0.460829493
2834,2/25/2003,14.23,2.22,2.2,3281.92,-,333.2,14.23,2.22,2.2,14.19,1.207671728,,,0.454545455
2835,2/26/2003,14.14,2.21,2.22,3260.48,-,563.91,14.14,2.21,2.22,14.18454545,1.198003431,,,0.45045045
2836,2/27/2003,14.2,2.22,2.2,3277.34,-,467.09,14.2,2.22,2.2,14.18954545,1.187739382,,,0.454545455
2837,2/28/2003,14.23,2.22,2.2,3283.66,-,857.27,14.23,2.22,2.2,14.19181818,1.177072996,,,0.454545455
2838,3/3/2003,14.21,2.22,2.2,3277.27,-,484.99,14.21,2.22,2.2,14.19909091,1.164406676,,,0.454545455
2839,3/4/2003,14.13,2.2,2.22,3244.8,-,366.52,14.13,2.2,2.22,14.20636364,1.150864967,,,0.45045045
2840,3/5/2003,14.05,2.19,2.23,3226.1,-,504.46,14.05,2.19,2.23,14.20409091,1.135606692,,,0.448430493
2841,3/6/2003,13.89,2.17,2.25,3190.35,-,431.99,13.89,2.17,2.25,14.18863636,1.121876799,,,0.444444444
2842,3/7/2003,13.73,2.14,2.28,3153.06,-,435.05,13.73,2.14,2.28,14.16681818,1.085901114,,,0.438596491
2843,3/10/2003,13.61,2.12,2.3,3125.88,-,415.12,13.61,2.12,2.3,14.14363636,0.899824685,,,0.434782609
2844,3/11/2003,13.74,2.14,2.28,3154.91,-,457.71,13.74,2.14,2.28,14.11681818,1.073319654,,,0.438596491
2845,3/12/2003,13.54,2.11,2.31,3110.08,-,441.64,13.54,2.11,2.31,14.08590909,0.703112063,,,0.432900433
2846,3/13/2003,13.54,2.11,2.31,3108.24,-,484.48,13.54,2.11,2.31,14.05954545,0.701032136,,,0.432900433
2847,3/17/2003,13.43,2.1,2.33,3084.91,-,487.52,13.43,2.1,2.33,14.02727273,0.725417885,,,0.429184549
2848,3/19/2003,13.59,2.12,2.3,3121.18,-,497.34,13.59,2.12,2.3,14.005,0.865901785,,,0.434782609
2849,3/20/2003,13.9,2.17,2.25,3192.93,-,646.87,13.9,2.17,2.25,14.00136364,1.04639018,,,0.444444444
2850,3/21/2003,13.93,2.17,2.25,3200.15,-,470.84,13.93,2.17,2.25,13.98772727,1.043567734,,,0.444444444
2851,3/22/2003,14.01,2.19,2.23,3218.73,-,202.76,14.01,2.19,2.23,13.97636364,1.035758084,,,0.448430493
2852,3/24/2003,13.67,2.13,2.29,3140.36,-,433.21,13.67,2.13,2.29,13.94681818,0.887616376,,,0.436681223
2853,3/25/2003,13.67,2.13,2.29,3140.42,-,437.62,13.67,2.13,2.29,13.91727273,0.885439784,,,0.436681223
2854,3/26/2003,13.68,2.14,2.29,3143.58,-,368.97,13.68,2.14,2.29,13.88727273,0.883263343,,,0.436681223
2855,3/27/2003,13.56,2.12,2.31,3116.79,-,367.02,13.56,2.12,2.31,13.84909091,0.677945747,,,0.432900433
2856,3/28/2003,13.56,2.12,2.31,3115.44,-,338.08,13.56,2.12,2.31,13.81863636,0.675894571,,,0.432900433
2857,3/31/2003,13.26,2.07,2.36,3048.72,-,394.98,13.26,2.07,2.36,13.77863636,0.636365808,,,0.423728814
2858,4/1/2003,13.4,2.09,2.33,3080.95,-,365.94,13.4,2.09,2.33,13.74227273,0.718650784,,,0.429184549
2859,4/2/2003,13.56,2.12,2.31,3116.99,-,390.11,13.56,2.12,2.31,13.71181818,0.672342631,,,0.432900433
2860,4/3/2003,13.71,2.14,2.28,3151.16,-,449.21,13.71,2.14,2.28,13.68909091,0.99042402,,,0.438596491
2861,4/4/2003,13.78,2.15,2.27,3167.7,-,412.44,13.78,2.15,2.27,13.67318182,0.983034409,,,0.440528634
2862,4/7/2003,13.98,2.18,2.24,3215.24,-,409.89,13.98,2.18,2.24,13.67,0.972468939,,,0.446428571
2863,4/8/2003,13.81,2.16,2.27,3174.86,-,415.33,13.81,2.16,2.27,13.66636364,0.957404916,,,0.440528634
2864,4/9/2003,13.66,2.13,2.29,3141.25,-,412.02,13.66,2.13,2.29,13.66318182,0.793103914,,,0.436681223
2865,4/10/2003,13.2,2.06,2.37,3035.33,-,867.11,13.2,2.06,2.37,13.64454545,0.375753524,,,0.421940928
2866,4/11/2003,13.03,2.04,2.4,2997.87,-,1007.35,13.03,2.04,2.4,13.61227273,0.408661273,,,0.416666667
2867,4/15/2003,13.04,2.04,2.4,2997.38,-,650.61,13.04,2.04,2.4,13.58954545,0.423751396,,,0.416666667
2868,4/16/2003,13.19,2.06,2.37,3032.32,-,530.34,13.19,2.06,2.37,13.57363636,0.404637312,,,0.421940928
2869,4/17/2003,12.98,2.03,2.41,2984.5,-,432.92,12.98,2.03,2.41,13.55318182,0.418431901,,,0.414937759
2870,4/21/2003,13.04,2.04,2.4,2996.97,-,360.36,13.04,2.04,2.4,13.52818182,0.452999761,,,0.416666667
2871,4/22/2003,12.99,2.03,2.41,2985.54,-,427.39,12.99,2.03,2.41,13.48681818,0.439573457,,,0.414937759
2872,4/23/2003,12.82,2,2.44,2947.33,-,512.87,12.82,2,2.44,13.43636364,0.428289198,,,0.409836066
2873,4/24/2003,12.78,2,2.45,2937.23,-,702.11,12.78,2,2.45,13.38045455,0.402555769,,,0.408163265
2874,4/25/2003,12.72,1.99,2.46,2924.03,-,474.2,12.72,1.99,2.46,13.33727273,0.365648034,,,0.406504065
2875,4/28/2003,12.77,1.99,2.45,2936.71,-,416.78,12.77,1.99,2.45,13.29636364,0.429224032,,,0.408163265
2876,4/29/2003,12.83,2,2.44,2950.14,-,418.64,12.83,2,2.44,13.25772727,0.488513767,,,0.409836066
2877,4/30/2003,12.88,2.01,2.43,2959.79,-,414.94,12.88,2.01,2.43,13.22681818,0.497776061,,,0.411522634
2878,5/2/2003,12.91,2.02,2.42,2966.63,-,385.59,12.91,2.02,2.42,13.19727273,0.502316546,,,0.41322314
2879,5/5/2003,12.94,2.02,2.42,2975.47,-,384.04,12.94,2.02,2.42,13.18272727,0.507557376,,,0.41322314
2880,5/6/2003,13.01,2.03,2.4,2993,-,484.57,13.01,2.03,2.4,13.165,0.545314572,,,0.416666667
2881,5/7/2003,12.95,2.02,2.41,2980.74,-,433.57,12.95,2.02,2.41,13.13727273,0.509441088,,,0.414937759
2882,5/8/2003,12.87,2.01,2.43,2961.6,-,425.1,12.87,2.01,2.43,13.09909091,0.513429486,,,0.411522634
2883,5/9/2003,12.82,2,2.44,2950,-,288.21,12.82,2,2.44,13.05545455,0.465945568,,,0.409836066
2884,5/12/2003,12.79,2,2.44,2942.78,-,304.11,12.79,2,2.44,13.00136364,0.470454448,,,0.409836066
2885,5/13/2003,12.87,2.01,2.43,2960.62,-,264.44,12.87,2.01,2.43,12.95863636,0.528316964,,,0.411522634
2886,5/14/2003,13.02,2.03,2.4,2993.94,-,304.62,13.02,2.03,2.4,12.92954545,0.560689663,,,0.416666667
2887,5/15/2003,13.1,2.05,2.39,3012.97,-,322.39,13.1,2.05,2.39,12.925,0.57917678,,,0.418410042
2888,5/16/2003,13.3,2.08,2.35,3056.58,-,391.35,13.3,2.08,2.35,12.93727273,0.577994934,,,0.425531915
2889,5/19/2003,13.23,2.07,2.36,3043.89,-,537.63,13.23,2.07,2.36,12.94590909,0.599879626,,,0.423728814
2890,5/20/2003,13.31,2.08,2.35,3062.92,-,426.07,13.31,2.08,2.35,12.95136364,0.580491207,,,0.425531915
2891,5/21/2003,13.29,2.08,2.35,3057.09,-,370.69,13.29,2.08,2.35,12.96545455,0.580654463,,,0.425531915
2892,5/22/2003,13.21,2.07,2.37,3040.79,-,360.61,13.21,2.07,2.37,12.97318182,0.60583276,,,0.421940928
2893,5/23/2003,13.24,2.07,2.36,3049.84,-,440.03,13.24,2.07,2.36,12.98454545,0.606575588,,,0.423728814
2894,5/26/2003,13.56,2.08,2.39,3096.69,-,318.47,13.56,2.08,2.39,13.01818182,0.542611358,,,0.418410042
2895,5/27/2003,13.5,2.07,2.4,3081.94,-,382.35,13.5,2.07,2.4,13.05090909,0.51505252,,,0.416666667
2896,5/28/2003,13.72,2.11,2.36,3130.46,-,409.45,13.72,2.11,2.36,13.09636364,0.602923743,,,0.423728814
2897,5/29/2003,13.86,2.13,2.33,3164.25,-,550.27,13.86,2.13,2.33,13.14590909,0.587439363,,,0.429184549
2898,5/30/2003,13.94,2.14,2.32,3180.75,-,708.21,13.94,2.14,2.32,13.19636364,0.642688105,,,0.431034483
2899,6/2/2003,14.05,2.16,2.3,3206.38,-,342.47,14.05,2.16,2.3,13.24954545,0.684860959,,,0.434782609
2900,6/3/2003,13.94,2.14,2.32,3181.97,-,334.03,13.94,2.14,2.32,13.29636364,0.632121879,,,0.431034483
2901,6/4/2003,14.09,2.16,2.3,3216.49,-,396.94,14.09,2.16,2.3,13.34863636,0.683933834,,,0.434782609
2902,6/5/2003,14.28,2.2,2.26,3262.2,-,619.2,14.28,2.2,2.26,13.40636364,0.650155844,,,0.442477876
2903,6/6/2003,14.47,2.22,2.24,3303.24,-,498.61,14.47,2.22,2.24,13.47545455,0.651469415,,,0.446428571
2904,6/9/2003,14.62,2.25,2.21,3337.31,-,351.5,14.62,2.25,2.21,13.555,0.654117319,,,0.452488688
2905,6/10/2003,14.41,2.21,2.25,3289.55,-,486.2,14.41,2.21,2.25,13.62727273,0.656213451,,,0.444444444
2906,6/11/2003,14.52,2.23,2.23,3314.6,-,318.07,14.52,2.23,2.23,13.70590909,0.658669913,,,0.448430493
2907,6/12/2003,14.61,2.25,2.21,3337.3,-,419.44,14.61,2.25,2.21,13.785,0.661230557,,,0.452488688
2908,6/13/2003,14.69,2.26,2.2,3354.14,-,457.38,14.69,2.26,2.2,13.86090909,0.664755521,,,0.454545455
2909,6/16/2003,14.61,2.25,2.21,3336.64,-,425.76,14.61,2.25,2.21,13.92954545,0.667324084,,,0.452488688
2910,6/17/2003,15.03,2.31,2.15,3431.03,-,666.15,15.03,2.31,2.15,14.00818182,0.674066986,,,0.465116279
2911,6/18/2003,15.01,2.31,2.15,3430.96,-,589.67,15.01,2.31,2.15,14.08909091,0.680439915,,,0.465116279
2912,6/19/2003,15.12,2.32,2.14,3454.6,-,634.06,15.12,2.32,2.14,14.17136364,0.687976528,,,0.46728972
2913,6/20/2003,15.23,2.34,2.12,3499.5,-,552.17,15.23,2.34,2.12,14.25954545,0.696461324,,,0.471698113
2914,6/23/2003,15.07,2.32,2.15,3461.38,-,469.31,15.07,2.32,2.15,14.34409091,0.703061256,,,0.465116279
2915,6/24/2003,15.01,2.31,2.16,3447.45,-,501.78,15.01,2.31,2.16,14.42454545,0.709205091,,,0.462962963
2916,6/25/2003,14.34,2.29,2.23,3517.27,-,593.92,14.34,2.29,2.23,14.46,0.710663904,,,0.448430493
2917,6/26/2003,14.48,2.32,2.21,3552.4,-,689.24,14.48,2.32,2.21,14.50454545,0.712649604,,,0.452488688
2918,6/27/2003,14.59,2.34,2.19,3583.06,-,623.56,14.59,2.34,2.19,14.54409091,0.715246922,,,0.456621005
2919,6/30/2003,14.7,2.35,2.18,3607.13,-,531.67,14.7,2.35,2.18,14.58227273,0.718593387,,,0.458715596
2920,7/1/2003,14.69,2.35,2.18,3604.43,-,464.2,14.69,2.35,2.18,14.61636364,0.721913907,,,0.458715596
2921,7/2/2003,14.67,2.35,2.18,3601.39,-,567.43,14.67,2.35,2.18,14.64454545,0.725047926,,,0.458715596
2922,7/3/2003,14.83,2.37,2.16,3639.89,-,827.57,14.83,2.37,2.16,14.685,0.729297056,,,0.462962963
2923,7/4/2003,14.75,2.36,2.17,3622.34,-,468.48,14.75,2.36,2.17,14.715,0.732902962,,,0.460829493
2924,7/7/2003,14.7,2.35,2.18,3612.53,-,390.38,14.7,2.35,2.18,14.73409091,0.73611088,,,0.458715596
2925,7/8/2003,14.78,2.37,2.16,3629.68,-,665.79,14.78,2.37,2.16,14.74818182,0.73932353,,,0.462962963
2926,7/9/2003,14.74,2.36,2.17,3620.79,-,412.28,14.74,2.36,2.17,14.75363636,0.741445587,,,0.460829493
2927,7/10/2003,14.98,2.4,2.14,3679.63,-,746.81,14.98,2.4,2.14,14.77954545,0.745652761,,,0.46728972
2928,7/11/2003,14.96,2.4,2.14,3676.26,-,671.21,14.96,2.4,2.14,14.79954545,0.749679722,,,0.46728972
2929,7/14/2003,14.84,2.39,2.14,3720.75,-,576.02,14.84,2.39,2.14,14.81,0.752181288,,,0.46728972
2930,7/15/2003,14.71,2.36,2.15,3686.34,-,613.17,14.71,2.36,2.15,14.81090909,0.753323505,,,0.465116279
2931,7/16/2003,14.84,2.39,2.13,3721.65,-,565.75,14.84,2.39,2.13,14.82136364,0.755711946,,,0.469483568
2932,7/17/2003,14.63,2.35,2.17,3668.91,-,641.05,14.63,2.35,2.17,14.80318182,0.75606028,,,0.460829493
2933,7/18/2003,14.53,2.34,2.18,3647.58,-,584.48,14.53,2.34,2.18,14.78136364,0.755148322,,,0.458715596
2934,7/21/2003,14.23,2.29,2.23,3569.58,-,548.22,14.23,2.29,2.23,14.74090909,0.752579677,,,0.448430493
2935,7/22/2003,14.18,2.28,2.24,3554.13,-,622.82,14.18,2.28,2.24,14.69318182,0.749741311,,,0.446428571
2936,7/23/2003,14.27,2.29,2.22,3577.89,-,741.73,14.27,2.29,2.22,14.65681818,0.747141217,,,0.45045045
2937,7/24/2003,14.63,2.35,2.17,3668.07,-,999.92,14.63,2.35,2.17,14.63954545,0.745885766,,,0.460829493
2938,7/25/2003,14.84,2.39,2.13,3726.46,-,731.28,14.84,2.39,2.13,14.66227273,0.745560146,,,0.469483568
2939,7/28/2003,14.89,2.39,2.15,3739.76,-,684.41,14.89,2.39,2.15,14.68090909,0.746041401,,,0.465116279
2940,7/29/2003,14.99,2.4,2.14,3764.44,-,626.05,14.99,2.4,2.14,14.69909091,0.74574367,,,0.46728972
2941,7/30/2003,15.05,2.41,2.13,3780.42,-,642.22,15.05,2.41,2.13,14.715,0.744649816,,,0.469483568
2942,7/31/2003,15.11,2.42,2.12,3792.61,-,1071.51,15.11,2.42,2.12,14.73409091,0.742910922,,,0.471698113
2943,8/1/2003,15.18,2.44,2.11,3815.31,-,832.58,15.18,2.44,2.11,14.75727273,0.741226291,,,0.473933649
2944,8/4/2003,15.33,2.43,2.15,3832.5,-,628.44,15.33,2.43,2.15,14.78,0.741491173,,,0.465116279
2945,8/5/2003,15.07,2.39,2.19,3765.82,-,839.67,15.07,2.39,2.19,14.79454545,0.740117796,,,0.456621005
2946,8/6/2003,14.97,2.37,2.21,3741.66,-,984.96,14.97,2.37,2.21,14.80681818,0.737086835,,,0.452488688
2947,8/7/2003,15.23,2.41,2.17,3806.83,-,718.43,15.23,2.41,2.17,14.82727273,0.738776968,,,0.460829493
2948,8/8/2003,15.54,2.46,2.13,3883.76,-,891.22,15.54,2.46,2.13,14.86363636,0.744025831,,,0.469483568
2949,8/11/2003,15.17,2.51,2.1,3893.41,-,675.54,15.17,2.51,2.1,14.87227273,0.745857566,,,0.476190476
2950,8/12/2003,15.15,2.51,2.1,3889.41,-,775.35,15.15,2.51,2.1,14.88090909,0.747121579,,,0.476190476
2951,8/13/2003,15.29,2.53,2.08,3926.07,-,726.57,15.29,2.53,2.08,14.90136364,0.749684725,,,0.480769231
2952,8/14/2003,15.28,2.53,2.09,3921.2,-,687.68,15.28,2.53,2.09,14.92727273,0.752055252,,,0.4784689
2953,8/18/2003,15.5,2.56,2.06,3977.73,-,596.27,15.5,2.56,2.06,14.95727273,0.755899064,,,0.485436893
2954,8/19/2003,15.61,2.58,2.04,4006.91,-,702.9,15.61,2.58,2.04,15.00181818,0.759602567,,,0.490196078
2955,8/20/2003,15.8,2.61,2.02,4056.6,-,673.85,15.8,2.61,2.02,15.05954545,0.764522203,,,0.495049505
2956,8/21/2003,15.54,2.59,2.04,4095.39,-,799.47,15.54,2.59,2.04,15.11909091,0.764866847,,,0.490196078
2957,8/22/2003,15.65,2.61,2.02,4125.12,-,900.77,15.65,2.61,2.02,15.18590909,0.764626807,,,0.495049505
2958,8/25/2003,14.67,2.52,2.13,4004.63,-,1075.11,14.67,2.52,2.13,15.20409091,0.755262018,,,0.469483568
2959,8/26/2003,15.21,2.61,2.05,4152.29,-,874.5,15.21,2.61,2.05,15.23045455,0.751056626,,,0.487804878
2960,8/27/2003,15.41,2.64,2.03,4205.56,-,841.52,15.41,2.64,2.03,15.25636364,0.748376916,,,0.492610837
2961,8/28/2003,15.43,2.65,2.02,4212.29,-,940.52,15.43,2.65,2.02,15.28090909,0.748025764,,,0.495049505
2962,8/29/2003,15.55,2.67,2.01,4244.73,-,1114.23,15.55,2.67,2.01,15.30636364,0.748511343,,,0.497512438
2963,9/1/2003,15.83,2.71,1.97,4324.76,-,828.76,15.83,2.71,1.97,15.34181818,0.752926868,,,0.507614213
2964,9/2/2003,15.91,2.73,1.96,4339.2,-,934.63,15.91,2.73,1.96,15.37818182,0.757769531,,,0.510204082
2965,9/3/2003,15.6,2.68,2,4257.94,-,911.2,15.6,2.68,2,15.39727273,0.758903193,,,0.5
2966,9/4/2003,15.77,2.7,1.98,4310.51,-,1259.89,15.77,2.7,1.98,15.41727273,0.760734719,,,0.505050505
2967,9/5/2003,16,2.74,1.95,4369.17,-,1054.69,16,2.74,1.95,15.45954545,0.764389224,,,0.512820513
2968,9/8/2003,16.25,2.79,1.92,4434.25,-,888.56,16.25,2.79,1.92,15.51772727,0.771270507,,,0.520833333
2969,9/9/2003,16.2,2.78,1.93,4425.2,-,1229.33,16.2,2.78,1.93,15.56181818,0.777104616,,,0.518134715
2970,9/10/2003,16.24,2.78,1.92,4434.26,-,892.08,16.24,2.78,1.92,15.59363636,0.783992914,,,0.520833333
2971,9/11/2003,16.09,2.76,1.94,4393.13,-,890.97,16.09,2.76,1.94,15.63545455,0.790212757,,,0.515463918
2972,9/12/2003,15.77,2.7,1.98,4305.91,-,920.34,15.77,2.7,1.98,15.66363636,0.793571503,,,0.505050505
2973,9/15/2003,15.32,2.63,2.04,4193.83,-,1113.8,15.32,2.63,2.04,15.665,0.793771749,,,0.490196078
2974,9/16/2003,15.59,2.67,2,4274.75,-,1361.62,15.59,2.67,2,15.67909091,0.796412922,,,0.5
2975,9/17/2003,15.43,2.65,2.02,4235.35,-,1151.59,15.43,2.65,2.02,15.67590909,0.798640754,,,0.495049505
2976,9/18/2003,15.05,2.58,2.07,4134.15,-,1085.39,15.05,2.58,2.07,15.65045455,0.799234224,,,0.483091787
2977,9/19/2003,15.35,2.63,2.03,4217.12,-,1142,15.35,2.63,2.03,15.63,0.801653266,,,0.492610837
2978,9/22/2003,15.1,2.59,2.07,4151.72,-,838.62,15.1,2.59,2.07,15.61,0.802431034,,,0.483091787
2979,9/23/2003,15.42,2.64,2.02,4231.69,-,884.16,15.42,2.64,2.02,15.59954545,0.805548179,,,0.495049505
2980,9/24/2003,15.86,2.72,1.97,4356.39,-,1060.18,15.86,2.72,1.97,15.65363636,0.812090551,,,0.507614213
2981,9/25/2003,15.64,2.68,2,4297.15,-,1096.31,15.64,2.68,2,15.67318182,0.816972301,,,0.5
2982,9/26/2003,15.93,2.73,1.96,4382.57,-,875.13,15.93,2.73,1.96,15.69681818,0.823921536,,,0.510204082
2983,9/29/2003,16.03,2.75,1.95,4402.05,-,1182.47,16.03,2.75,1.95,15.72409091,0.83139549,,,0.512820513
2984,9/30/2003,16.23,2.78,1.92,4453.24,-,991.92,16.23,2.78,1.92,15.755,0.840937088,,,0.520833333
2985,10/1/2003,16.22,2.78,1.92,4455.08,-,905.46,16.22,2.78,1.92,15.77272727,0.850600714,,,0.520833333
2986,10/3/2003,16.57,2.84,1.88,4552.92,-,1058.25,16.57,2.84,1.88,15.80272727,0.863853791,,,0.531914894
2987,10/6/2003,16.85,2.89,1.85,4631.39,-,914.75,16.85,2.89,1.85,15.85954545,0.880429756,,,0.540540541
2988,10/7/2003,16.83,2.89,1.86,4632.94,-,1114.94,16.83,2.89,1.86,15.90772727,0.896305359,,,0.537634409
2989,10/8/2003,16.85,2.89,1.85,4634.86,-,1021.61,16.85,2.89,1.85,15.94636364,0.912035745,,,0.540540541
2990,10/9/2003,16.91,2.89,1.91,4698.68,-,970.49,16.91,2.89,1.91,15.97636364,0.928113541,,,0.523560209
2991,10/10/2003,17.14,2.93,1.89,4768.9,-,1322.33,17.14,2.93,1.89,16.01909091,0.94680715,,,0.529100529
2992,10/13/2003,17.42,2.98,1.86,4849.27,-,1141.14,17.42,2.98,1.86,16.07272727,0.968883883,,,0.537634409
2993,10/14/2003,17.16,2.93,1.89,4782.03,-,1362.67,17.16,2.93,1.89,16.12136364,0.986698152,,,0.529100529
2994,10/15/2003,17.43,2.98,1.86,4855.26,-,1256.98,17.43,2.98,1.86,16.19681818,1.007675516,,,0.537634409
2995,10/16/2003,17.53,3,1.85,4887.32,-,1538.79,17.53,3,1.85,16.29727273,1.029426754,,,0.540540541
2996,10/17/2003,17.71,3.03,1.83,4930.53,-,1273.2,17.71,3.03,1.83,16.39363636,1.053077545,,,0.546448087
2997,10/20/2003,17.42,2.98,1.86,4851.67,-,1080.59,17.42,2.98,1.86,16.48409091,1.072036524,,,0.537634409
2998,10/21/2003,17.09,2.92,1.89,4755.72,-,1478.83,17.09,2.92,1.89,16.57681818,1.086486264,,,0.529100529
2999,10/22/2003,17.05,2.91,1.9,4741.2,-,1271.16,17.05,2.91,1.9,16.65409091,1.100145257,,,0.526315789
3000,10/23/2003,16.71,2.86,1.94,4648.41,-,1173.29,16.71,2.86,1.94,16.72727273,1.110142312,,,0.515463918
3001,10/24/2003,17.1,2.92,1.89,4757.37,-,1391.77,17.1,2.92,1.89,16.80363636,1.123870407,,,0.529100529
3002,10/25/2003,17.26,2.95,1.87,4802.28,-,340.98,17.26,2.95,1.87,16.86727273,1.139053611,,,0.534759358
3003,10/27/2003,16.84,2.88,1.92,4698.28,-,1119.03,16.84,2.88,1.92,16.92181818,1.149594548,,,0.520833333
3004,10/28/2003,16.85,2.88,1.92,4707.8,-,1287.06,16.85,2.88,1.92,16.96363636,1.160022154,,,0.520833333
3005,10/29/2003,16.99,2.9,1.9,4744.1,-,1234.1,16.99,2.9,1.9,17.00727273,1.17152214,,,0.526315789
3006,10/30/2003,17.13,2.93,1.89,4780.52,-,1626.42,17.13,2.93,1.89,17.04818182,1.184160215,,,0.529100529
3007,10/31/2003,17.55,3,1.84,4906.87,-,1222.9,17.55,3,1.84,17.10863636,1.201157439,,,0.543478261
3008,11/3/2003,18.07,3.09,1.79,5063.03,-,1626.11,18.07,3.09,1.79,17.17681818,1.224261735,,,0.558659218
3009,11/4/2003,18.18,3.11,1.78,5097.84,-,1774.97,18.18,3.11,1.78,17.23727273,1.248150071,,,0.561797753
3010,11/5/2003,18.09,3.09,1.79,5064.91,-,1417.03,18.09,3.09,1.79,17.29454545,1.270052862,,,0.558659218
3011,11/6/2003,18.04,3.08,1.79,5047.54,-,1445.16,18.04,3.08,1.79,17.34863636,1.290744484,,,0.558659218
3012,11/7/2003,17.76,3.04,1.82,4971.57,-,1040.52,17.76,3.04,1.82,17.38727273,1.30769283,,,0.549450549
3013,11/10/2003,16.01,3.02,2.09,4998.57,-,1356.95,16.01,3.02,2.09,17.33590909,1.31056992,,,0.4784689
3014,11/11/2003,16.13,3.04,2.08,5030.64,-,1100.57,16.13,3.04,2.08,17.27727273,1.313974044,,,0.480769231
3015,11/12/2003,16.05,3.02,2.09,5005.77,-,1052.33,16.05,3.02,2.09,17.22681818,1.316837669,,,0.4784689
3016,11/13/2003,15.81,2.98,2.12,4949.16,-,1302.11,15.81,2.98,2.12,17.15318182,1.318685875,,,0.471698113
3017,11/14/2003,15.55,2.93,2.16,4865.83,-,1198.05,15.55,2.93,2.16,17.06318182,1.319665678,,,0.462962963
3018,11/15/2003,15.67,2.95,2.14,4911.76,-,349.49,15.67,2.95,2.14,16.97045455,1.320844197,,,0.46728972
3019,11/17/2003,15.78,2.97,2.12,4940.23,-,904.42,15.78,2.97,2.12,16.89590909,1.322081598,,,0.471698113
3020,11/18/2003,15.6,2.94,2.15,4891.13,-,1056.16,15.6,2.94,2.15,16.82818182,1.322294295,,,0.465116279
3021,11/19/2003,15.4,2.9,2.18,4823.73,-,1207.21,15.4,2.9,2.18,16.75318182,1.322188765,,,0.458715596
3022,11/20/2003,15.22,2.87,2.2,4771.23,-,1063.14,15.22,2.87,2.2,16.68545455,1.321393209,,,0.454545455
3023,11/21/2003,15.42,2.9,2.17,4838.54,-,1107.86,15.42,2.9,2.17,16.60909091,1.32069391,,,0.460829493
3024,11/24/2003,15.36,2.89,2.18,4822.15,-,789.24,15.36,2.89,2.18,16.52272727,1.320218271,,,0.458715596
3025,11/25/2003,15.55,2.93,2.16,4894.59,-,854.17,15.55,2.93,2.16,16.46409091,1.320469685,,,0.462962963
